"datetime","ti","te","Q","isol"
2014-02-20 09:00:00,17.1993130666667,9.9960622,2776.66666666619,24.7222222222222
2014-02-20 10:00:00,18.5376688,11.0629775,83.3333333332575,64.1666666666667
2014-02-20 11:00:00,19.1401889666667,10.6435364333333,0,115.833333333333
2014-02-20 12:00:00,19.5442037,10.5743805333333,0,234.722222222222
2014-02-20 13:00:00,18.9305383333333,10.602508,0,438.055555555556
2014-02-20 14:00:00,17.8486049,8.92034936666667,0,403.611111111111
2014-02-20 15:00:00,17.6746407333333,8.22030791666667,3700.00000000005,270.555555555556
2014-02-20 16:00:00,18.6678484,8.32363818333333,5166.66666666652,52.7777777777778
2014-02-20 17:00:00,19.1285369333333,7.32520568333333,4233.33333333289,82.5
2014-02-20 18:00:00,22.3020703333333,6.2141832,5716.66666666715,9.16666666666667
2014-02-20 19:00:00,22.0300985333333,5.54660815,5900.00000000032,0
2014-02-20 20:00:00,22.2142339333333,4.96831376666667,5299.99999999973,0
2014-02-20 21:00:00,22.4203867,4.38550606666667,4716.66666666692,0
2014-02-20 22:00:00,21.5691838,3.92027083333333,5616.66666666611,0
2014-02-20 23:00:00,18.9453310666667,3.74650773333333,983.333333333576,0
2014-02-21 00:00:00,17.7159336666667,3.59783593333333,66.666666666606,0
2014-02-21 01:00:00,17.0024362666667,3.36006271666667,0,0
2014-02-21 02:00:00,16.4487496,3.29404396666667,0,0
2014-02-21 03:00:00,15.963366,3.29378961666667,0,0
2014-02-21 04:00:00,15.5008099333333,3.0849925,0,0
2014-02-21 05:00:00,15.0414352666667,2.8268367,0,0
2014-02-21 06:00:00,16.9384439,2.48086985,6483.33333333312,0
2014-02-21 07:00:00,16.7545227,2.81806181666667,6433.3333333343,0
2014-02-21 08:00:00,17.6057013333333,3.5128107,7163.33333333296,21.1111111111111
2014-02-21 09:00:00,19.1302763666667,4.58015976666667,3120.00000000012,123.055555555556
2014-02-21 10:00:00,19.9722850333333,5.55168205,83.3333333332575,262.777777777778
2014-02-21 11:00:00,20.1760746,6.77135883333333,16.6666666666515,303.055555555556
2014-02-21 12:00:00,18.9861988333333,7.114675,0,356.666666666667
2014-02-21 13:00:00,17.6632424333333,7.56709391666667,0,246.944444444444
2014-02-21 14:00:00,17.0457767,7.57800713333333,0,115.277777777778
2014-02-21 15:00:00,17.0583865,6.81078461666667,5399.99999999964,131.388888888889
2014-02-21 16:00:00,17.9148468,6.29408541666667,5149.99999999986,235.833333333333
2014-02-21 17:00:00,18.3743061666667,5.58633306666667,5683.33333333385,90.2777777777778
2014-02-21 18:00:00,21.5439309333333,5.0698781,6033.33333333239,7.22222222222222
2014-02-21 19:00:00,21.8116042,4.69507768333333,6950.0000000005,0
2014-02-21 20:00:00,22.1369232666667,4.56795418333333,6716.66666666624,0
2014-02-21 21:00:00,22.2081558333333,4.62340896666667,5466.66666666738,0
2014-02-21 22:00:00,21.5307405,4.5272723,5883.33333333367,0
2014-02-21 23:00:00,17.9727587,4.2495536,966.666666665787,0
2014-02-22 00:00:00,16.9869361,4.10129941666667,49.9999999999545,0
2014-02-22 01:00:00,16.3526882,4.24330623333333,0,0
2014-02-22 02:00:00,15.9238950666667,4.14031213333333,0,0
2014-02-22 03:00:00,15.5563435666667,3.72469551666667,0,0
2014-02-22 04:00:00,15.1696200333333,3.99932243333333,0,0
2014-02-22 05:00:00,14.8218866666667,4.10003415,0,0
2014-02-22 06:00:00,16.7018461,3.957552,6966.66666666715,0
2014-02-22 07:00:00,16.5466700666667,3.65400308333333,5383.33333333298,0
2014-02-22 08:00:00,18.3416772,4.45288156666667,5570.00000000016,18.8888888888889
2014-02-22 09:00:00,19.5231047333333,5.96202303333333,6030.00000000065,130
2014-02-22 10:00:00,21.1922426,7.05546521666667,5133.33333333321,264.444444444444
2014-02-22 11:00:00,20.4198580333333,8.06793526666667,3283.33333333262,359.166666666667
2014-02-22 12:00:00,21.3022976333333,9.01479433333333,3283.33333333376,439.444444444444
2014-02-22 13:00:00,21.0306179666667,9.2151203,3416.66666666697,432.5
2014-02-22 14:00:00,20.4404907333333,9.46342806666667,3116.66666666611,204.444444444444
2014-02-22 15:00:00,19.3860047,9.1444922,3783.3333333333,321.388888888889
2014-02-22 16:00:00,19.7884504333333,8.33924958333333,4616.66666666702,159.722222222222
2014-02-22 17:00:00,19.9554983666667,7.46740788333333,3666.66666666674,43.8888888888889
2014-02-22 18:00:00,22.4335611666667,7.16396863333333,5449.99999999959,3.33333333333333
2014-02-22 19:00:00,22.3204694666667,7.0497918,5933.33333333362,0
2014-02-22 20:00:00,22.5836239,7.0000319,5983.33333333358,0
2014-02-22 21:00:00,22.4650676333333,7.11848561666667,4516.66666666597,0
2014-02-22 22:00:00,22.0066047,7.35122328333333,5983.33333333358,0
2014-02-22 23:00:00,19.7974801333333,7.49996598333333,2483.33333333335,0
2014-02-23 00:00:00,18.4935716666667,7.77518225,99.9999999999091,0
2014-02-23 01:00:00,17.7841776333333,7.91178163333333,0,0
2014-02-23 02:00:00,17.3444685,7.8233787,0,0
2014-02-23 03:00:00,16.9710475,8.0202898,0,0
2014-02-23 04:00:00,16.6112430333333,7.82418385,0,0
2014-02-23 05:00:00,16.2818926666667,8.11084085,0,0
2014-02-23 06:00:00,17.1303148666667,8.02126261666667,4499.99999999932,0
2014-02-23 07:00:00,17.6534784333333,8.55218726666667,4150.00000000077,0
2014-02-23 08:00:00,17.8717664666667,9.21246476666667,4130.00000000011,16.6666666666667
2014-02-23 09:00:00,18.0998180666667,9.75999446666667,5803.33333333328,93.8888888888889
2014-02-23 10:00:00,19.8766830666667,10.6368096666667,6083.33333333348,168.333333333333
2014-02-23 11:00:00,19.6079482,11.2658690666667,3366.66666666702,305.833333333333
2014-02-23 12:00:00,18.6571114,11.4516721666667,3116.66666666611,163.888888888889
2014-02-23 13:00:00,18.4085549,11.5201439,3216.66666666715,86.6666666666667
2014-02-23 14:00:00,18.3216676666667,11.5008629666667,3333.33333333258,69.4444444444444
2014-02-23 15:00:00,18.2838644666667,11.0838298,3600.00000000014,38.6111111111111
2014-02-23 16:00:00,19.1703218333333,11.0931147333333,4300.00000000064,33.3333333333333
2014-02-23 17:00:00,19.2985392333333,10.7223915333333,2833.33333333303,20.8333333333333
2014-02-23 18:00:00,22.5101289,10.3768613333333,5566.66666666615,2.5
2014-02-23 19:00:00,22.6900602333333,10.0769815333333,6116.66666666679,0
2014-02-23 20:00:00,22.7133823,9.6951214,4966.6666666667,0
2014-02-23 21:00:00,22.7927040666667,9.28502303333333,4483.3333333338,0
2014-02-23 22:00:00,22.2413323666667,8.7025743,5266.66666666642,0
2014-02-23 23:00:00,19.5589571333333,8.49608153333333,2266.66666666688,0
2014-02-24 00:00:00,18.3270142,8.4531616,99.9999999999091,0
2014-02-24 01:00:00,17.6780886,8.2732961,0,0
2014-02-24 02:00:00,17.1145105,7.98257766666667,0,0
2014-02-24 03:00:00,16.7071508666667,7.50394418333333,0,0
2014-02-24 04:00:00,16.2695975666667,7.09217341666667,0,0
2014-02-24 05:00:00,15.8837068333333,6.73193508333333,0,0
2014-02-24 06:00:00,17.6176884,6.55421831666667,5316.66666666638,0
2014-02-24 07:00:00,17.4629108666667,6.64559706666667,5650.00000000055,0
2014-02-24 08:00:00,17.2751365,7.48549275,6693.3333333327,8.33333333333333
2014-02-24 09:00:00,17.3207954,7.6785222,3440.00000000051,83.8888888888889
2014-02-24 10:00:00,16.8099799,7.58191025,99.9999999999091,50.2777777777778
2014-02-24 11:00:00,16.9141287666667,8.5268586,0,70.2777777777778
2014-02-24 12:00:00,18.4687261666667,9.18065318333333,0,143.055555555556
2014-02-24 13:00:00,18.0547742333333,9.66918846666667,0,166.944444444444
2014-02-24 14:00:00,17.8389284333333,9.84206733333333,0,407.5
2014-02-24 15:00:00,17.7607636,10.0239619,4666.66666666697,351.944444444444
2014-02-24 16:00:00,18.5015008333333,9.65388643333333,4783.33333333239,191.944444444444
2014-02-24 17:00:00,18.9790253666667,8.80569228333333,4150.00000000077,89.1666666666667
2014-02-24 18:00:00,21.9837505333333,7.90876091666667,5466.66666666624,5.55555555555556
2014-02-24 19:00:00,22.2669086,7.767595,6499.99999999977,0
2014-02-24 20:00:00,22.5056444666667,7.55324606666667,5833.33333333371,0
2014-02-24 21:00:00,22.6473979333333,7.5774838,5033.3333333333,0
2014-02-24 22:00:00,22.2084734333333,7.84581171666667,6100.00000000014,0
2014-02-24 23:00:00,19.0922906333333,8.09550058333333,1000.00000000023,0
2014-02-25 00:00:00,17.8113107333333,7.72007055,66.666666666606,0
2014-02-25 01:00:00,17.160127,7.11723878333333,0,0
2014-02-25 02:00:00,16.5684796666667,6.8949524,0,0
2014-02-25 03:00:00,16.1068808,6.98693008333333,0,0
2014-02-25 04:00:00,15.8475944666667,6.83201811666667,0,0
2014-02-25 05:00:00,15.6798543333333,6.44151896666667,0,0
2014-02-25 06:00:00,17.5711576,5.55733756666667,5166.66666666652,0
2014-02-25 07:00:00,17.4678848666667,5.17502196666667,5566.66666666615,0
2014-02-25 08:00:00,17.654516,6.18030618333333,6566.66666666752,11.1111111111111
2014-02-25 09:00:00,16.858078,6.70635908333333,3016.6666666662,102.5
2014-02-25 10:00:00,16.1584613666667,6.66354238333333,83.3333333332575,206.944444444444
2014-02-25 11:00:00,16.2404341,7.15580263333333,0,189.444444444444
2014-02-25 12:00:00,18.6278873,8.459846,0,91.3888888888889
2014-02-25 13:00:00,18.4528229666667,9.2781839,0,268.611111111111
2014-02-25 14:00:00,17.1342693666667,8.72323186666667,0,437.777777777778
2014-02-25 15:00:00,17.046678,8.20420936666667,4916.66666666674,246.666666666667
2014-02-25 16:00:00,18.0642999,7.58858751666667,5399.99999999964,160.555555555556
2014-02-25 17:00:00,18.4966638666667,6.47429706666667,4666.66666666697,129.722222222222
2014-02-25 18:00:00,21.8594344666667,6.07085705,6333.33333333326,23.6111111111111
2014-02-25 19:00:00,22.0848468,5.94747935,6983.3333333338,0
2014-02-25 20:00:00,22.5640895666667,5.60816115,5399.99999999964,0
2014-02-25 21:00:00,22.4468266,5.5142319,5249.99999999977,0
2014-02-25 22:00:00,21.9744418,5.01809668333333,5666.6666666672,0
2014-02-25 23:00:00,18.9667322666667,4.62349431666667,1216.6666666667,0
2014-02-26 00:00:00,17.6826960666667,4.22535425,66.666666666606,0
2014-02-26 01:00:00,16.8838707,4.07364581666667,0,0
2014-02-26 02:00:00,16.3369312333333,3.62506785,0,0
2014-02-26 03:00:00,15.8699858333333,3.24323673333333,0,0
2014-02-26 04:00:00,15.4623141,3.42833798333333,0,0
2014-02-26 05:00:00,15.0634151,3.47319963333333,0,0
2014-02-26 06:00:00,17.0493399666667,3.23367861666667,6516.66666666642,0
2014-02-26 07:00:00,16.8877065,3.19616306666667,6200.00000000005,0
2014-02-26 08:00:00,17.8043509333333,4.15721431666667,6523.33333333331,30
2014-02-26 09:00:00,19.3362451333333,5.530004,3060.0000000004,149.444444444444
2014-02-26 10:00:00,20.317167,6.85690578333333,83.3333333332575,280.555555555556
2014-02-26 11:00:00,20.4131508,8.00430046666667,16.6666666666515,387.5
2014-02-26 12:00:00,19.4097833666667,8.67738586666667,0,411.944444444444
2014-02-26 13:00:00,18.5678704666667,9.18301446666667,0,409.444444444444
2014-02-26 14:00:00,17.7724583666667,9.37353936666667,0,347.5
2014-02-26 15:00:00,18.1982950666667,9.0929147,4349.99999999945,170.833333333333
2014-02-26 16:00:00,18.7738574,7.75712296666667,5133.33333333321,118.055555555556
2014-02-26 17:00:00,19.2032459666667,7.58011285,4049.99999999973,75
2014-02-26 18:00:00,22.091718,6.14401005,5633.33333333389,21.9444444444444
2014-02-26 19:00:00,22.2682511333333,5.55288605,5800.00000000041,0
2014-02-26 20:00:00,22.359123,4.99534336666667,5333.33333333303,0
2014-02-26 21:00:00,22.4520870333333,4.77802883333333,5899.99999999918,0
2014-02-26 22:00:00,21.8521020333333,4.35168991666667,5633.33333333389,0
2014-02-26 23:00:00,18.8132748,4.42425523333333,1200.00000000005,0
2014-02-27 00:00:00,17.4765164,4.71090403333333,66.666666666606,0
2014-02-27 01:00:00,16.6004412666667,5.1595519,0,0
2014-02-27 02:00:00,15.9421267333333,4.92506956666667,0,0
2014-02-27 03:00:00,15.3543187,4.82060033333333,0,0
2014-02-27 04:00:00,14.7421331333333,5.05072311666667,0,0
2014-02-27 05:00:00,14.4051080666667,5.30255753333333,0,0
2014-02-27 06:00:00,16.8319329,5.7423719,6649.99999999964,0
2014-02-27 07:00:00,17.0698569333333,5.56538941666667,5750.00000000045,0
2014-02-27 08:00:00,17.1519405666667,5.1794781,6080.00000000061,5.27777777777778
2014-02-27 09:00:00,18.8758390666667,6.18376866666667,2719.99999999935,65.5555555555556
2014-02-27 10:00:00,20.1729081333333,7.31397578333333,99.9999999999091,173.055555555556
2014-02-27 11:00:00,20.3495511,8.2130478,0,306.944444444444
2014-02-27 12:00:00,19.8151357666667,7.8975832,0,363.333333333333
2014-02-27 13:00:00,19.1184429,6.9760449,0,308.888888888889
2014-02-27 14:00:00,18.1991362666667,7.56828876666667,0,266.388888888889
2014-02-27 15:00:00,18.4569384666667,7.9025952,4800.00000000018,279.166666666667
2014-02-27 16:00:00,18.8563796666667,6.88620163333333,4983.33333333335,154.166666666667
2014-02-27 17:00:00,19.3100189666667,5.39841838333333,5266.66666666642,108.055555555556
2014-02-27 18:00:00,22.370313,3.45381488333333,5633.33333333389,16.9444444444444
2014-02-27 19:00:00,22.210754,3.10935935,5966.66666666579,0
2014-02-27 20:00:00,22.1750791,3.76975681666667,5333.33333333417,0
2014-02-27 21:00:00,22.5101551666667,3.4477059,4916.66666666674,0
2014-02-27 22:00:00,21.4822252666667,2.2649344,5466.66666666624,0
2014-02-27 23:00:00,18.6593708,1.56914301666667,1299.99999999995,0
2014-02-28 00:00:00,17.3156133666667,1.09972086666667,33.333333333303,0
2014-02-28 01:00:00,16.5752955666667,0.363173083333333,0,0
2014-02-28 02:00:00,15.9790573666667,-0.300733766666667,0,0
2014-02-28 03:00:00,15.5006568,0.297830333333333,0,0
2014-02-28 04:00:00,15.1736812,0.664059733333333,0,0
2014-02-28 05:00:00,14.8237261666667,0.523568983333333,0,0
2014-02-28 06:00:00,16.8738739666667,0.467561733333333,6700.00000000073,0
2014-02-28 07:00:00,16.6707047,0.753469616666667,6016.66666666574,0
2014-02-28 08:00:00,16.9887803666667,0.887446483333333,6503.33333333379,17.5
2014-02-28 09:00:00,16.5308051,1.19662605,3796.66666666708,71.9444444444444
2014-02-28 10:00:00,15.6817452666667,1.83994811666667,83.3333333332575,154.722222222222
2014-02-28 11:00:00,15.2862130666667,2.8671443,0,223.055555555556
2014-02-28 12:00:00,15.1087247666667,3.84854686666667,0,383.333333333333
2014-02-28 13:00:00,15.1234805666667,4.58415431666667,0,137.777777777778
2014-02-28 14:00:00,14.9592446666667,4.83263081666667,0,163.611111111111
2014-02-28 15:00:00,16.9494978666667,5.49552775,6699.99999999959,195
2014-02-28 16:00:00,17.3416816333333,5.622208,6499.99999999977,156.111111111111
2014-02-28 17:00:00,17.595581,5.15456035,5483.33333333403,62.5
2014-02-28 18:00:00,21.2425229333333,4.9195091,6083.33333333235,13.3333333333333
2014-02-28 19:00:00,21.785468,4.66509158333333,6983.3333333338,0
2014-02-28 20:00:00,21.9390522666667,3.83356161666667,5900.00000000032,0
2014-02-28 21:00:00,22.1958801333333,2.70599473333333,5333.33333333303,0
2014-02-28 22:00:00,21.5824481666667,2.07233538333333,6216.6666666667,0
2014-02-28 23:00:00,17.8679720333333,1.5864251,933.333333333621,0
2014-03-01 00:00:00,16.6757741666667,1.19493278333333,66.666666666606,0
2014-03-01 01:00:00,15.9682739333333,0.305752483333333,0,0
2014-03-01 02:00:00,15.4080011,0.0171934333333333,0,0
2014-03-01 03:00:00,14.8130559,-1.26716273333333,0,0
2014-03-01 04:00:00,14.2513445333333,-2.17588561666667,0,0
2014-03-01 05:00:00,13.7387545333333,-2.55648513333333,0,0
2014-03-01 06:00:00,15.9366182,-2.34542701666667,7300.00000000018,0
2014-03-01 07:00:00,16.0568136,-2.42993145,6616.66666666633,0
2014-03-01 08:00:00,17.66648,-1.22677961666667,6263.33333333264,24.1666666666667
2014-03-01 09:00:00,18.7289629333333,1.28952025,6220.00000000071,158.333333333333
2014-03-01 10:00:00,20.6281338333333,3.9115465,5383.33333333298,278.055555555556
2014-03-01 11:00:00,21.4053448,5.8471113,3566.66666666683,389.722222222222
2014-03-01 12:00:00,19.7466837,5.37105423333333,3600.00000000014,283.888888888889
2014-03-01 13:00:00,19.0643104,5.90360726666667,4166.66666666629,362.222222222222
2014-03-01 14:00:00,18.8937940666667,6.44913166666667,3466.66666666692,520.555555555556
2014-03-01 15:00:00,19.2726673333333,6.8768783,4116.66666666633,237.777777777778
2014-03-01 16:00:00,19.4610956666667,6.48551108333333,4850.00000000014,165.555555555556
2014-03-01 17:00:00,19.6242699666667,5.56524946666667,4200.00000000073,39.7222222222222
2014-03-01 18:00:00,22.649436,4.07331445,5516.6666666662,21.9444444444444
2014-03-01 19:00:00,22.7723697,4.10876665,5716.66666666601,0
2014-03-01 20:00:00,22.7694072,4.22887741666667,5283.33333333421,0
2014-03-01 21:00:00,22.9054539666667,3.97665953333333,4633.33333333367,0
2014-03-01 22:00:00,21.7270831333333,3.63134265,5716.66666666601,0
2014-03-01 23:00:00,19.2427965,3.01572368333333,2083.33333333371,0
2014-03-02 00:00:00,17.9076817333333,2.78576686666667,99.9999999999091,0
2014-03-02 01:00:00,17.0853562,3.566459,0,0
2014-03-02 02:00:00,16.5053418666667,4.00742331666667,0,0
2014-03-02 03:00:00,16.0536276,4.24461591666667,0,0
2014-03-02 04:00:00,15.5590774,4.01211578333333,0,0
2014-03-02 05:00:00,15.1282555333333,4.2653416,0,0
2014-03-02 06:00:00,17.0803715,4.79549928333333,6416.66666666652,0
2014-03-02 07:00:00,16.7523631333333,5.63740173333333,5449.99999999959,0
2014-03-02 08:00:00,17.6047827,6.50668351666667,4233.33333333403,30.2777777777778
2014-03-02 09:00:00,18.0268166333333,7.30637273333333,6316.66666666661,79.7222222222222
2014-03-02 10:00:00,17.5516552,7.82283183333333,5483.33333333289,208.333333333333
2014-03-02 11:00:00,17.2608058333333,8.34646858333333,3750,289.722222222222
2014-03-02 12:00:00,17.2714155333333,8.69694728333333,4016.66666666642,88.6111111111111
2014-03-02 13:00:00,16.9539817333333,8.2691887,3633.33333333344,111.388888888889
2014-03-02 14:00:00,16.7986035,7.99037466666667,3733.33333333335,180.555555555556
2014-03-02 15:00:00,16.7591344333333,7.17967913333333,4416.6666666672,129.722222222222
2014-03-02 16:00:00,17.9786206333333,7.08722971666667,5333.33333333303,61.9444444444444
2014-03-02 17:00:00,18.5637985,6.89643365,5383.33333333298,26.9444444444444
2014-03-02 18:00:00,22.0112310333333,6.62773948333333,6850.00000000059,3.88888888888889
2014-03-02 19:00:00,22.1798584666667,6.60567186666667,7666.66666666652,0
2014-03-02 20:00:00,22.6450941333333,6.22496676666667,6583.33333333303,0
2014-03-02 21:00:00,22.793338,5.20726843333333,5033.3333333333,0
2014-03-02 22:00:00,22.0336796,4.64908593333333,5766.66666666711,0
2014-03-02 23:00:00,19.333271,4.34587616666667,2333.33333333348,0
2014-03-03 00:00:00,18.0625467333333,4.20048853333333,83.3333333332575,0
2014-03-03 01:00:00,17.2990547666667,3.79798946666667,16.6666666666515,0
2014-03-03 02:00:00,16.7380957,3.346044,0,0
2014-03-03 03:00:00,16.2193229,2.80025995,0,0
2014-03-03 04:00:00,15.7437622666667,2.11404815,0,0
2014-03-03 05:00:00,15.2830351666667,1.13587461666667,0,0
2014-03-03 06:00:00,17.2063558333333,0.711627683333333,6716.66666666624,0
2014-03-03 07:00:00,16.9709619666667,0.0661915666666667,6299.99999999995,0
2014-03-03 08:00:00,18.5381684333333,1.66217105,6823.33333333418,26.6666666666667
2014-03-03 09:00:00,20.0982800666667,3.9397149,3059.99999999926,180.833333333333
2014-03-03 10:00:00,20.9918958,5.35913461666667,83.3333333332575,330.277777777778
2014-03-03 11:00:00,21.2905083333333,6.90651675,16.6666666666515,437.222222222222
2014-03-03 12:00:00,19.9766695,7.22806916666667,0,504.444444444444
2014-03-03 13:00:00,18.9450049,7.64003853333333,0,527.777777777778
2014-03-03 14:00:00,18.3461398,7.91183115,0,501.388888888889
2014-03-03 15:00:00,18.2389452666667,7.7493085,4100.00000000082,416.111111111111
2014-03-03 16:00:00,19.0439828,7.4068363,5449.99999999959,252.777777777778
2014-03-03 17:00:00,19.3834750666667,5.70117843333333,4316.66666666615,96.9444444444444
2014-03-03 18:00:00,22.1841373333333,3.85964046666667,5249.99999999977,26.9444444444444
2014-03-03 19:00:00,22.3687115333333,2.69470466666667,5966.66666666692,0
2014-03-03 20:00:00,22.4781156333333,2.6413413,5349.99999999968,0
2014-03-03 21:00:00,22.6884649333333,2.86409235,4550.00000000041,0
2014-03-03 22:00:00,21.5265784666667,2.26430793333333,5283.33333333308,0
2014-03-03 23:00:00,18.8793395666667,2.26703766666667,933.333333333621,0
2014-03-04 00:00:00,17.7159685,1.827837,99.9999999999091,0
2014-03-04 01:00:00,16.9449756,0.829140433333333,0,0
2014-03-04 02:00:00,16.2937294666667,-0.57991325,0,0
2014-03-04 03:00:00,15.6390499,-0.76228795,0,0
2014-03-04 04:00:00,15.1273225,-1.36509056666667,0,0
2014-03-04 05:00:00,14.7572294333333,-0.889609966666667,0,0
2014-03-04 06:00:00,16.8609942666667,-0.234654616666667,6483.33333333426,0
2014-03-04 07:00:00,16.7868871666667,1.10530141666667,5866.66666666588,0
2014-03-04 08:00:00,17.9115635333333,3.05528681666667,6090.00000000037,52.7777777777778
2014-03-04 09:00:00,17.1457914,5.08805536666667,3076.66666666591,191.944444444444
2014-03-04 10:00:00,18.019223,6.23824156666667,83.3333333343944,233.888888888889
2014-03-04 11:00:00,18.9835169,7.90684358333333,0,295.277777777778
